species;latitude;longitude
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.4866;140.109242
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.494931;140.096744
Glycine max (L.) Merr.;35.5;128.75
Glycine max (L.) Merr.;35.5;128.35
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.511597;140.134242
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.511597;140.171739
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.519928;140.084244
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.519928;140.096744
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.528261;140.071744
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.528261;140.121742
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.536594;140.121742
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.536594;140.184236
Glycine max (L.) Merr.;35.56494;139.38785
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.5762;139.3902
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.5800000345555;138.5
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.5800000345555;138.52
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.592;139.5039
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.6125;134.39375
Glycine max (L.) Merr.;35.613054;127.279446
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.6208;139.5699
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.6391;139.7194
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.6400000346311;138.64
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.6600000346561;138.5
Glycine max (L.) Merr.;35.683332;139.783341
Glycine max (L.) Merr.;35.683332;139.800003
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.7000000347062;138.739999999999
Glycine max (L.) Merr.;35.777315;109.964344
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.8098;137.9368
Glycine max (L.) Merr.;35.816667;128.733333
Glycine max (L.) Merr.;35.833334;127.149998
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.84687;139.60835
Glycine max (L.) Merr.;35.850002;139.649994
Glycine max (L.) Merr.;35.860085;104.165813
Glycine max (L.) Merr.;35.866667;128.6
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.86973;140.23505
Glycine max (L.) Merr.;35.9;115.2
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.9119;140.42822
Glycine max (L.) Merr.;35.916666;128.249992
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.920833;137.78125
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.92115;139.91991
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.93909;140.37202
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.94136;139.97826
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.94223;140.0239
Glycine max (L.) Merr.;35.948286;126.957599
Glycine max (L.) Merr.;35.950001;139.083328
Glycine max (L.) Merr.;35.95717;139.40291
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.96362;140.13986
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.97000003504;138.969999999999
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.97004;140.43239
Glycine max (L.) Merr.;35.972126;139.068133
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.97403;140.6033
Glycine max (L.) Merr.;35.983333;128.4
Glycine max (L.) Merr.;35.98496;127.656982
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.98958;139.36655
Glycine max (L.) Merr.;36;118
Glycine max (L.) Merr.;36;138
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.00192;140.01413
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.00533;139.56329
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.00638;140.26089
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.0085;139.08423
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.0100000350888;139.08
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.01274;139.99741
Glycine max (L.) Merr.;36.016571;126.693604
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.02213;140.18102
Glycine max (L.) Merr.;36.025003;139.508311
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.02842;139.34207
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.03499;140.53194
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.03561;139.98724
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.03835;140.20863
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.0394;140.23232
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.04571;139.30904
Glycine max (L.) Merr.;36.072222;127.661389
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.07694;140.20833
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.0800000351738;139.069999999999
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.08553;139.31248
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.08655;139.32277
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.0975;140.16319
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.09966;140.56297
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;36.10034;139.30257
Glycine max (L.) Merr.;36.116667;127.083056
